rep,estimator,minvar_true_var,frobenius,mv_relative_to_sample,mv_relative_to_lw,regime,N,T,N_T_ratio
26,POET,0.008663517973996872,62.6335361727543,-0.3826680512521811,-0.15465732238651264,factor_sparse,100,252,2.52
27,Sample,0.01314320536535183,99.32298821805668,0.0,0.3519849984515217,factor_sparse,100,252,2.52
27,LW,0.009721413610657832,90.73948711481147,-0.2603468225273676,0.0,factor_sparse,100,252,2.52
27,NLS,0.009193626995733253,89.41920360912535,-0.3005034357927992,-0.054291138723482874,factor_sparse,100,252,2.52
27,POET,0.00876082774944488,99.57119938689596,-0.3334329407542997,-0.09881133543786647,factor_sparse,100,252,2.52
28,Sample,0.013098230217476697,65.86472310346407,0.0,0.280018503248245,factor_sparse,100,252,2.52
28,LW,0.010232844434856146,68.99827726049605,-0.2187612933232252,0.0,factor_sparse,100,252,2.52
28,NLS,0.009312217673283068,79.23574857085059,-0.28904764088983803,-0.08996782541100169,factor_sparse,100,252,2.52
28,POET,0.009261910145951489,65.71757489846516,-0.292888429034213,-0.09488410530285818,factor_sparse,100,252,2.52
29,Sample,0.014090098922901056,53.47231277535825,0.0,0.38387948367237984,factor_sparse,100,252,2.52
29,LW,0.010181593909832651,49.73971243069056,-0.2773937240934339,0.0,factor_sparse,100,252,2.52
29,NLS,0.00919544812057903,57.650716053324,-0.34738228802401133,-0.09685573771521892,factor_sparse,100,252,2.52
29,POET,0.008655420582842691,53.74224356316486,-0.3857090265864082,-0.14989532488779497,factor_sparse,100,252,2.52
30,Sample,0.01255250514305836,66.76351941858111,0.0,0.2779303522821608,factor_sparse,100,252,2.52
30,LW,0.009822526807225273,60.29502020323133,-0.21748474146953756,0.0,factor_sparse,100,252,2.52
30,NLS,0.00918428919923049,68.99944353956681,-0.268330178354121,-0.06497692706985608,factor_sparse,100,252,2.52
30,POET,0.008693409526191548,67.13011443873555,-0.30743629043648907,-0.11495181465966238,factor_sparse,100,252,2.52
31,Sample,0.015582572282576722,82.09641991993031,0.0,0.516665097103565,factor_sparse,100,252,2.52
31,LW,0.010274234115583838,89.48256358081309,-0.34065865832230247,0.0,factor_sparse,100,252,2.52
31,NLS,0.009131730984695758,79.96976865044712,-0.4139779479857646,-0.11120080757699925,factor_sparse,100,252,2.52
31,POET,0.008799338171390982,81.55121372973761,-0.4353090098462274,-0.1435528845849202,factor_sparse,100,252,2.52
32,Sample,0.013010946133479475,59.67747306143544,0.0,0.27013147505922613,factor_sparse,100,252,2.52
32,LW,0.010243779001597276,66.39003457300382,-0.21267993145877273,0.0,factor_sparse,100,252,2.52
32,NLS,0.009116074629202952,65.55671962948388,-0.2993534416574308,-0.11008675335718245,factor_sparse,100,252,2.52
32,POET,0.008666492947689492,59.31326144122805,-0.3339075530111475,-0.1539750177802394,factor_sparse,100,252,2.52
33,Sample,0.01629085688259293,49.365515496524615,0.0,0.6136025151580047,factor_sparse,100,252,2.52
33,LW,0.010095954071438542,49.63214453519819,-0.3802686903335178,0.0,factor_sparse,100,252,2.52
33,NLS,0.009219956136989277,50.192605741776966,-0.4340410572975468,-0.08676722657915639,factor_sparse,100,252,2.52
33,POET,0.008712451741463224,49.40768153877239,-0.46519377069891066,-0.1370353232775936,factor_sparse,100,252,2.52
34,Sample,0.01229519177916644,68.09521719630413,0.0,0.2540197202492867,factor_sparse,100,252,2.52
34,LW,0.009804623947000034,64.46343950712836,-0.20256437450504375,0.0,factor_sparse,100,252,2.52
34,NLS,0.009249370992448824,66.61309736917153,-0.2477245447995858,-0.05663174411917176,factor_sparse,100,252,2.52
34,POET,0.008922825846887888,68.19935122593331,-0.2742833127656333,-0.08993696289412033,factor_sparse,100,252,2.52
35,Sample,0.013354834161003479,44.286792415236164,0.0,0.2946414606201234,factor_sparse,100,252,2.52
35,LW,0.010315469237797015,46.16180881829336,-0.22758537369797532,0.0,factor_sparse,100,252,2.52
35,NLS,0.009274694561369281,44.448916534472744,-0.30551780354924435,-0.1008945548123222,factor_sparse,100,252,2.52
35,POET,0.008773974415598813,44.13673084797613,-0.3430113538048204,-0.14943525947903524,factor_sparse,100,252,2.52
