rep,estimator,minvar_true_var,frobenius,mv_relative_to_sample,mv_relative_to_lw,regime,N,T,N_T_ratio
46,NLS,0.007465965208642981,6.957298168951025,-0.812312379669297,-0.04336505455921805,dispersed_eigs,100,126,1.26
46,POET,0.007941482400850694,9.353644923304412,-0.8003583070560891,0.017564289539140247,dispersed_eigs,100,126,1.26
47,Sample,0.038693391749007974,9.657487647872724,0.0,3.715179947534914,dispersed_eigs,100,126,1.26
47,LW,0.008206132571724393,7.0400456257187685,-0.7879190166384216,0.0,dispersed_eigs,100,126,1.26
47,NLS,0.007573897564018784,6.92254153471048,-0.8042586286271229,-0.07704421079962571,dispersed_eigs,100,126,1.26
47,POET,0.008242153402300896,9.497742546212496,-0.7869880868607956,0.004389501420025638,dispersed_eigs,100,126,1.26
48,Sample,0.0242593915654071,8.802734003637427,0.0,1.9627264815695937,dispersed_eigs,100,126,1.26
48,LW,0.008188198173648131,7.634521119547642,-0.6624730611412297,0.0,dispersed_eigs,100,126,1.26
48,NLS,0.008128826416503131,7.049229051496264,-0.6649204332026817,-0.007250894016717237,dispersed_eigs,100,126,1.26
48,POET,0.008276632238556824,7.896451300537688,-0.6588277073544184,0.010800186198875617,dispersed_eigs,100,126,1.26
49,Sample,0.03327519123211743,9.24211843630613,0.0,3.2110898143172326,dispersed_eigs,100,126,1.26
49,LW,0.007901800412564348,7.049449231288327,-0.762531780585607,0.0,dispersed_eigs,100,126,1.26
49,NLS,0.007475671962485815,6.612915205243208,-0.7753379714533316,-0.053928019923277566,dispersed_eigs,100,126,1.26
49,POET,0.008155827535980714,9.083640707968218,-0.7548976509529821,0.03214800553712384,dispersed_eigs,100,126,1.26
50,Sample,0.02592920159608586,9.260230334082403,0.0,2.008346325193403,dispersed_eigs,100,126,1.26
50,LW,0.008619087961695669,7.183277898940459,-0.6675914632482643,0.0,dispersed_eigs,100,126,1.26
50,NLS,0.007576754395159267,6.765001088301222,-0.7077906788960668,-0.12093316266972393,dispersed_eigs,100,126,1.26
50,POET,0.008573892491265202,9.275974504375567,-0.6693344968801711,-0.005243648821235057,dispersed_eigs,100,126,1.26
51,Sample,0.039185371138995014,9.245006576938357,0.0,3.3645457417963835,dispersed_eigs,100,126,1.26
51,LW,0.008978109855452422,7.6691236061140895,-0.7708810815238668,0.0,dispersed_eigs,100,126,1.26
51,NLS,0.00855995577912974,7.301684473290262,-0.7815522596744945,-0.04657484515727297,dispersed_eigs,100,126,1.26
51,POET,0.010025249495186057,9.067495776184384,-0.7441583630884764,0.11663252695640665,dispersed_eigs,100,126,1.26
52,Sample,0.056589569720204055,9.364773851627692,0.0,5.631607163872263,dispersed_eigs,100,126,1.26
52,LW,0.008533311506823456,6.908419587537683,-0.8492069908109439,0.0,dispersed_eigs,100,126,1.26
52,NLS,0.007978460414435744,6.728200478241261,-0.8590118204841694,-0.06502177870150869,dispersed_eigs,100,126,1.26
52,POET,0.010758023748829483,9.867199365100442,-0.8098938761679864,0.2607091327003695,dispersed_eigs,100,126,1.26
53,Sample,0.016853223601843333,8.641520608055197,0.0,1.4842849248333114,dispersed_eigs,100,126,1.26
53,LW,0.006783933450376726,7.0255671685242715,-0.5974696823203172,0.0,dispersed_eigs,100,126,1.26
53,NLS,0.006356147701903434,6.421142841545512,-0.6228527044993205,-0.06305865934600761,dispersed_eigs,100,126,1.26
53,POET,0.00767681418775503,7.358447710654833,-0.5444898632380707,0.1316169658664208,dispersed_eigs,100,126,1.26
54,Sample,0.04729546629713557,9.178776073969775,0.0,3.9676503686615106,dispersed_eigs,100,126,1.26
